,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
1221,Riverside,2019-10-30T11:19:00Z,2019-11-02T18:44:00Z,"Granite Hill and Pyrite Street, in Jurupa Valley ",34.01778,-117.4625,Hill Fire ,494.0,True,31.36497093208157,857148.0,0.0,82.9,54.6,34.0,-117.5,Autumn,2019,95358.94308,95956.12338,95597.51861,263.1797584,280.5106203,273.2468065,281.5573719,293.953788,287.1776548,-1.507079375,2.02654015,-0.084871145,-2.225861113,2.314422937,0.364183885,0.0,0.0,0.0,94310.08303164056,96492.59121454076,95637.09899357548,239.64375555503463,292.076182145397,276.2971090063861,276.8221479074228,310.61008620490986,292.799166539948,-3.335512220949571,3.166707877559213,0.0959273132753385,-3.90994453555328,3.371150364431285,0.1670952767955127,-0.0017465622835134,0.0026503350852477,1.1020317768177495e-05,94310.08303164056,96951.59833118429,95744.25221705416,239.64375555503463,293.6799099768374,280.1522583378191,272.3780423989892,311.3651747559845,290.56669092820863,-3.879708761996654,4.06826202312015,0.3548093786990995,-4.459564260675144,4.039803753778437,0.4390197428010823,-0.0017693874689823,0.0035948795923234,1.3398827023659358e-05,0.1637913423426011,99.11778749884476,0.9368896484375,79.05311584472656,19.13604736328125,0.8739471435546875,2019.0,10.0,8f23653c-1a4c-4609-bfb3-72b1665eab69,True,/incidents/2019/10/30/hill-fire/
1217,Ventura,2019-10-30T07:45:14Z,2019-11-02T18:57:00Z,"West Easy Street and West Los Angeles Avenue, Simi Valley",34.282179,-118.803389,Easy Fire,1806.0,False,35.51398763198856,291512.0,0.0,75.1,45.2,34.25,-118.75,Autumn,2019,96606.68876,97103.37948,96797.13485,259.3272027,282.3026903,273.5082676,281.0592864,294.3813683,287.4329047,-1.813225103,0.798017866,-0.539962771,-1.753370343,2.705533548,0.234420996,0.0,0.0,0.0,95439.54410087284,97744.00058272168,96900.04004780987,240.66553995396924,293.6799099768374,278.1212824904112,277.0666419412798,307.87175302571126,292.3619816740152,-4.8229077307607815,4.74527178411254,-0.1473339992150122,-5.518720946434847,4.553591916710036,-0.229760908654404,-0.0015587336580518,0.0018777635404453,6.878573844226724e-07,95439.54410087284,98260.57985766712,97023.25762469214,240.66553995396924,293.6799099768374,280.97863176183546,274.8241199191122,307.87175302571126,289.9559162982428,-5.739093841230948,5.733492183366601,0.1488387111952751,-5.518720946434847,7.035079427039248,0.1577536960652248,-0.0037727766485352,0.002461461031444,5.867804703179316e-07,0.1887248319738051,98.06267544061478,0.52337646484375,68.25065612792969,29.29878234863281,1.92718505859375,2019.0,10.0,00e6d6d5-f168-45fa-817a-f7758a5170b7,True,/incidents/2019/10/30/easy-fire/
1275,Los Angeles,2019-10-28T06:46:55Z,2019-11-05T17:30:00Z,East Sepulveda Blvd and I-405 near Los Angeles City ,34.098191,-118.478717,Getty Fire ,745.0,False,195.7723459590528,3579329.0,0.0,77.7,50.8,34.0,-118.5,Autumn,2019,98703.88548,99228.3155,98869.6017,281.8842775,286.851097,285.3186554,289.5210543,293.5171103,291.1064749,-3.802046794,0.968536534,-1.870111556,-1.406593699,4.243254149,1.494371076,-6.95e-05,0.0,-1.05e-05,97956.49418518152,100183.4899449514,99325.5655734924,256.2979390197887,292.3581314828514,281.53714467244555,279.5468349079875,305.04585686694526,292.65457109379383,-4.504381110044495,6.394744443687513,0.391177916270953,-5.46284800200257,5.588456017933966,-0.0022768159507034,-0.0016608371594623,0.0017948262253064,4.3160617602951733e-08,97956.49418518152,100767.58566008728,99483.50803536852,248.8995884049864,292.3581314828514,282.7892349629894,276.87332107729986,305.04585686694526,290.31278035605493,-7.632244993332691,7.984563707863323,0.6265527713944069,-5.6098181384439965,8.430688408619408,0.1715738472401652,-0.0039081596188355,0.0029918416769961,-3.147542873324028e-06,0.385116517310049,80.15796260477111,0.6011962890625,10.111618041992188,69.56443786621094,19.72274780273437,2019.0,10.0,e693477a-37d2-4aba-9e73-a63421a2b3a6,False,/incidents/2019/10/28/getty-fire/
1397,Contra Costa,2019-10-27T17:36:15Z,2019-10-28T16:26:00Z,"Alhambra Ave and Alhambra Hills Dr, Martinez in Contra Costa County",37.97911,-122.11092,Forest Fire,50.0,False,133.25046232085066,418707.0,0.0,76.3,51.4,38.0,-122.0,Autumn,2019,99675.2848,100233.7347,99888.51986,265.0710746,285.2710529,275.6475112,285.5932292,300.2958495,291.192806,-0.666304161,1.943813272,0.510865555,-8.957336287,1.423492399,-2.078612624,0.0,0.0,0.0,98834.7312909145,101520.21078407062,100505.5788991238,258.20955552772926,291.2201839568856,280.3241505983792,275.5610135653417,310.06423905955467,289.8742455071447,-5.507796242088909,6.566951415311513,1.232094080318361,-9.712835666536057,8.304366969033389,0.3974015471600829,-0.003121823267529,0.0008860005199187,-2.3485439205097136e-06,98505.52322207896,102137.2796444158,100533.94193706074,258.20955552772926,292.80248363867946,281.9814658179493,273.3992314334245,312.3260931681203,288.77069414723775,-6.154416537500593,7.88720486442884,1.4926190056461253,-9.712835666536057,8.304366969033389,0.9953391325684476,-0.0032272372920227,0.0039452723249796,-1.3379991014527771e-05,0.3181940116134344,83.35444127719003,0.3009796142578125,30.36460876464844,52.73895263671875,16.595458984375,2019.0,10.0,b36ed23e-a3de-4aff-bdbc-d6ebf8d8f077,False,/incidents/2019/10/27/forest-fire/
1276,Mendocino,2019-10-27T14:54:40Z,2019-11-03T18:52:00Z,"Potter Valley Road and  Highway 20, east of Calpella in Mendocino County",39.22431,-123.12887,Burris Fire,703.0,False,2.0825028746646224,41027.0,0.37,70.9,42.6,39.25,-123.25,Autumn,2019,94496.93085,95062.70816,94711.2563,258.4148146,279.0614007,272.4963984,282.5808353,299.096123,289.3984282,-3.480706334,2.141344798,-0.170857387,-2.530125734,0.578717772,-0.853659048,0.0,0.0,0.0,93213.59510761753,96012.12538434834,95192.8848829252,249.7882927166425,289.073985600183,276.63620678931073,269.57830141593814,310.918262405725,287.5448358371285,-5.6743755349016665,4.85444875305063,0.4324929121445457,-4.270689415909509,4.810485998175835,-0.7047624121445744,-0.0011998032606019,0.0008668343336471,-2.877480879303764e-06,92922.07063330688,96588.37035062489,95146.0992999329,249.7882927166425,292.37617624044844,279.2468816794961,269.57830141593814,310.918262405725,286.7464329642495,-5.927621081407548,5.142023140305087,0.3918207463476998,-5.066271559456075,5.93158877450176,-0.333293515705302,-0.0011998032606019,0.0023980383786907,3.870491578610157e-06,0.4368340286554074,62.47371293571644,0.0507354736328125,9.32159423828125,53.12042236328125,37.50724792480469,2019.0,10.0,9cc1af36-29f2-4af5-afa7-23b9ce17630e,True,/incidents/2019/10/27/burris-fire/
1336,Solano,2019-10-27T11:52:15Z,2019-10-28T16:28:00Z,"Glen Cove Pkwy and Lookout Dr, south of Vallejo",38.07205,-122.22463,Glencove Fire ,140.0,False,45.87184744720115,159806.0,0.0,78.4,48.8,38.0,-122.25,Autumn,2019,99514.08276,100162.0312,99791.32323,262.3993227,284.8763239,278.7121125,282.7423151,300.2753803,290.4939605,-1.599936076,2.415975524,0.341800704,-3.668840634,1.645162233,0.311372818,0.0,0.0,0.0,98663.06158252333,101329.17589515969,100335.37797094502,253.86076894683325,290.717186338867,279.087214068212,274.4522615513389,310.7397249019317,289.7790023865955,-5.115547028945355,7.050369025197184,1.1579713145763564,-9.096411333940816,8.831516053459662,0.249390578027294,-0.0014942655769564,0.0009170148940673,-1.021255205056213e-06,98290.41270333268,101939.44077316008,100361.3276891816,253.86076894683325,292.93669152330773,281.3644118395472,273.1877156645994,313.1607844278926,288.5177482321753,-5.257364534988649,8.121879070857624,1.3479107614353725,-9.096411333940816,9.105414944100504,0.8748783483298354,-0.002413719803822,0.0018540671646914,-9.98244835369056e-06,0.0699828503178615,93.34657820227464,28.188705444335938,33.07075500488281,33.96263122558594,4.7779083251953125,2019.0,10.0,c9f9ded3-170f-4b04-a50e-2c03153c663f,False,/incidents/2019/10/27/glencove-fire/
1331,Contra Costa,2019-10-27T11:29:03Z,2019-10-28T16:30:00Z,"Commings Skyway and I-80, south of Crockett",38.03545,-122.2241,Sky Fire ,150.0,False,133.25046232085066,418707.0,0.0,76.3,51.4,38.0,-122.25,Autumn,2019,99514.08276,100162.0312,99791.32323,262.3993227,284.8763239,278.7121125,282.7423151,300.2753803,290.4939605,-1.599936076,2.415975524,0.341800704,-3.668840634,1.645162233,0.311372818,0.0,0.0,0.0,98663.06158252333,101329.17589515969,100335.37797094502,253.86076894683325,290.717186338867,279.087214068212,274.4522615513389,310.7397249019317,289.7790023865955,-5.115547028945355,7.050369025197184,1.1579713145763564,-9.096411333940816,8.831516053459662,0.249390578027294,-0.0014942655769564,0.0009170148940673,-1.021255205056213e-06,98290.41270333268,101939.44077316008,100361.3276891816,253.86076894683325,292.93669152330773,281.3644118395472,273.1877156645994,313.1607844278926,288.5177482321753,-5.257364534988649,8.121879070857624,1.3479107614353725,-9.096411333940816,9.105414944100504,0.8748783483298354,-0.002413719803822,0.0018540671646914,-9.98244835369056e-06,0.2177342134363512,89.31110734490633,5.464935302734375,59.6160888671875,24.814224243164062,10.104751586914062,2019.0,10.0,64104ca2-a187-4b11-bb43-e22253bbcb52,True,/incidents/2019/10/27/sky-fire/
1315,Contra Costa,2019-10-27T08:50:23Z,2019-10-28T16:26:00Z,"East Cypress Rd and Bethel Island Road, Knightsen, CA  ",37.99136,-121.64118,Cypress Complex,200.0,False,133.25046232085066,418707.0,0.0,76.3,51.4,38.0,-121.75,Autumn,2019,100063.1118,100845.5698,100438.1377,273.6694016,285.599242,279.6493121,282.3079117,300.2435392,290.5899576,0.193605162,2.338313557,1.274471223,-1.641624455,1.598399008,0.088538965,0.0,0.0,0.0,99259.19511257688,101961.94625322356,100917.43335409714,258.6121791816141,290.7758318010575,280.0972862090462,276.96202123842005,309.8731925586804,290.25801303997105,-6.049741711611495,6.358727299295565,1.5105000408428362,-9.663035868237722,7.752925300071341,0.2568051553402731,-0.0008258883902487,0.0020317899828462,-5.313303386981108e-08,98941.5014754017,102591.0529284864,100948.3771738921,258.6121791816141,292.7156432427435,281.8673325974038,274.0167210166076,312.71614644073867,289.40330525932274,-6.622639414595911,7.936728437967768,1.5905343853995786,-9.663035868237722,7.752925300071341,0.7970461276526976,-0.0043521181881084,0.002954380494738,-1.8799808987326123e-06,0.319582441741345,76.17630441875085,4.122161865234375,28.028106689453125,45.008087158203125,22.84164428710937,2019.0,10.0,d299dec7-b09f-47f7-80c9-859ddd1ecef3,False,/incidents/2019/10/27/cypress-complex/
1220,Tehama,2019-10-27T02:47:20Z,2019-10-28T07:22:00Z,"Gyle Road and Long Dirt Road, Northwest of Corning",40.00171,-122.25421,Rawson Fire,605.0,False,2.0444737172249403,27840.0,0.16,73.2,45.5,40.0,-122.25,Autumn,2019,98320.24555,99179.64086,98863.64822,263.5305034,277.1712124,271.758537,283.8897313,301.0714073,292.3887419,-0.083276636,1.809874516,0.780196883,-4.978210941,0.070395441,-2.005583041,0.0,0.0,0.0,96802.95748611384,100094.51479121206,99080.64856995894,248.654856380076,289.23977181060616,273.7121659807702,272.437175839736,311.0786050046731,291.27036236230833,-5.474030169221458,4.394104626291051,0.3270048557459115,-9.217874256619682,9.972052897414208,-0.9259242040011444,-0.0015529838021703,0.0018720136845639,-5.72281068856319e-06,96795.10673725452,100702.162752926,99039.78986377345,248.654856380076,292.6209082653588,278.2119369411899,271.3545790014482,313.7361982936212,290.89643177801827,-5.474030169221458,4.394104626291051,-0.1596585635701455,-9.217874256619682,9.972052897414208,0.1672567138736495,-0.0016050809812176,0.0028162097155255,-8.741041977840484e-06,0.1950182746438418,95.2053799452524,0.22125244140625,81.05621337890625,13.938522338867188,4.7840118408203125,2019.0,10.0,828b2492-fc44-4fc0-97fa-f0b439e6fa0d,True,/incidents/2019/10/27/rawson-fire/
1230,San Diego,2019-10-25T15:05:52Z,2019-10-27T18:05:00Z,"Miller Lane and Cole Grade Lane, North of Valley Center ",33.259861,-117.027333,Miller Fire,37.0,True,68.3689980087451,1233777.0,0.0,80.6,50.2,33.25,-117.0,Autumn,2019,95193.03059,95413.37494,95308.76371,248.9988346,266.5631505,259.1988688,289.068456,305.5530398,296.6256434,-2.975903545,0.218929716,-1.773362378,-2.133549291,0.01634444,-1.169994048,0.0,0.0,0.0,93790.36345715135,95730.02180866891,95044.83380259664,238.7821183797741,293.0923275575825,277.62396310483706,277.20878963538274,307.56016528023764,291.44364300485734,-4.528017361051711,3.7767482606978247,0.1126696577387829,-2.133549291374879,5.562948804171405,0.3095978690158802,-0.0012407492040003,0.0014859021502197,5.8630627509402544e-06,93790.36345715135,96272.77024647887,95156.20519731354,238.7821183797741,293.26939174150385,280.23808178498035,272.5952440755784,307.7625835966402,289.2404387923666,-5.000179613314898,5.918642816256456,0.4154923309547577,-2.251368326373378,6.355494374650998,0.3820340121976181,-0.0028886927472435,0.0022753747865525,5.53271468645294e-06,0.2555070764878216,94.68824816431264,0.0965118408203125,41.596221923828125,53.00064086914063,5.3066253662109375,2019.0,10.0,7ff229e4-be94-4319-8916-19eb43753843,True,/incidents/2019/10/25/miller-fire/
1354,San Diego,2019-10-25T10:52:04Z,2019-10-28T19:31:00Z,"Sawday Truck Trail and Little Page Rd, Community of Witch Creek ",33.055124,-116.742508,Sawday Fire ,97.0,True,68.3689980087451,1233777.0,0.0,80.6,50.2,33.0,-116.75,Autumn,2019,93429.75239,93829.6172,93682.15397,249.330407,266.0545139,260.8292878,287.8755526,302.7055372,295.8821636,-5.362039361,-1.686039561,-3.177233754,-1.895481963,-0.425780599,-0.988229845,0.0,0.0,0.0,92171.5390423527,94070.37349980162,93417.81618716451,236.571635574132,293.1972127111155,275.365049045603,276.4389177241213,307.9866083625464,291.7053723164525,-6.91190210549374,4.955184203771859,-0.0214538528088664,-2.2495463825331954,5.1651577323981215,0.0818779691729129,-0.002882071701077,0.001296853858359,-1.0445667253216168e-05,92171.5390423527,94586.95277474709,93506.3446930801,236.571635574132,293.1972127111155,279.14439309533145,271.8481157953736,307.9866083625464,289.29203230400947,-7.54726704328294,7.228203675632424,0.4450538981697046,-2.590857195260806,5.324881475720829,0.1843832632839783,-0.0035124649913555,0.002245928554917,-1.3663565441337786e-06,0.2720801259957107,96.47708579040378,0.0553131103515625,28.77769470214844,67.64602661132812,3.520965576171875,2019.0,10.0,a6701bb9-7086-4dbc-ac5f-8c98eeb0279a,True,/incidents/2019/10/25/sawday-fire/
1231,Alameda,2019-10-24T23:16:18Z,2019-10-27T13:55:00Z,"Mines Rd and Del Valle Rd, southeast of Livermore",37.62782,-121.68598,Mines Fire,35.0,False,188.71304151114128,622922.0,0.0,75.1,49.5,37.75,-121.75,Autumn,2019,98395.61274,98978.66169,98660.61913,262.2775206,280.9064772,271.7352761,289.3254591,302.0471091,294.2073321,-1.829545371,2.031042293,-0.378565633,-2.918199772,1.289883184,-0.971503388,0.0,0.0,0.0,96897.6898556834,99535.5414724261,98581.97240536255,258.6629300623559,289.98862925088497,278.32218636867856,274.16910334468594,308.0605251634799,289.42649328790856,-5.864028310840515,6.642362311382152,1.1094717518247854,-8.550435496499318,7.894429604992219,0.2079508101946585,-0.0012525973918773,0.0014158584512999,-4.769208355461288e-07,96651.1763414997,100099.22524052768,98597.86547477353,258.6629300623559,291.8483670807339,280.7013817087493,272.1494689068717,311.40497611033334,288.53663544172605,-5.864028310840515,7.554609046684449,1.231922181119688,-8.550435496499318,7.894429604992219,0.6868084727395566,-0.0037192855650317,0.0019387468604004,-5.101057801369729e-06,0.1970943974513634,98.48184818481847,0.0186920166015625,69.54154968261719,28.921890258789062,1.5178680419921875,2019.0,10.0,87404846-bc30-41b8-82fe-31c9aedb9ef7,True,/incidents/2019/10/24/mines-fire/
1387,San Mateo,2019-10-24T20:15:36Z,2019-10-27T12:11:00Z,"Highway 1 and Gazos Creek Rd, south of Pescadero",37.166674,-122.361112,Cabrillo Fire,62.0,False,95.88891675025076,280450.0,0.01,74.4,48.5,37.25,-122.25,Autumn,2019,99226.22197,99667.95744,99385.9629,278.5482529,285.0635382,282.2659429,290.0180026,300.1741711,293.6499236,-2.119933598,1.367538962,-0.435639676,-2.743293163,0.585398233,-1.394725759,0.0,0.0,0.0,97872.75286401508,100356.20641985716,99469.6838504165,264.129363816921,292.6739147408002,282.83116819758635,278.2902492921177,304.43519037307914,288.8544253602104,-6.9006467478712565,6.037386839173658,1.07348604410019,-7.688048745479376,7.393395048941901,-1.363789976099209,-0.0006147118651471,0.0020870234469198,3.5075780287088167e-06,97556.10599335447,100942.39566802222,99510.2724570678,264.129363816921,293.13180046482614,283.09597009334175,276.7311733831969,305.9362700228059,287.4553540213235,-6.9006467478712565,6.761669102180479,1.0430912004702615,-7.688048745479376,10.522887251762858,-0.4761717659467561,-0.0016794806315628,0.0024126743754799,1.0057911731351885e-05,0.150334586349188,61.45303937349659,36.72447204589844,6.5761566162109375,32.30857849121094,24.390792846679688,2019.0,10.0,ab8109fd-e8eb-4690-9f5c-3a8c9c47ff48,True,/incidents/2019/10/24/cabrillo-fire/
1254,Los Angeles,2019-10-24T14:51:46Z,,"Tick Canyon Rd and Summit Knoll Rd, Canyon Country",34.472778,-118.368056,Tick Fire,4615.0,True,195.7723459590528,3579329.0,0.0,77.7,50.8,34.5,-118.25,Autumn,2019,90919.60629,91270.27307,91111.90602,261.0719052,269.8405296,267.2396409,287.552593,301.9060986,294.8976013,-2.982093992,-1.303357402,-1.941676871,-2.749366309,-1.780699501,-2.264172543,0.0,0.0,0.0,89419.58987552073,91793.13294733188,91003.46767389958,238.71219494408547,290.2423836545939,271.17059925991026,271.999360941899,307.8922222936621,290.643201529051,-6.458873961188774,4.447004807116723,-0.312172679831344,-5.596457216949322,5.357069150230728,-0.3517991673841449,-0.0018409993104153,0.0014447819687643,2.5976947685208497e-06,89419.58987552073,92167.87535955168,91040.72655692216,238.71219494408547,290.2423836545939,275.9450753400399,270.86672811528695,308.9122741465446,288.69392543517023,-6.458873961188774,4.902846790827311,0.1636654606039979,-5.850314725348149,6.5158254325871,0.3602588021968864,-0.0019784731373997,0.0025044978315265,-2.312811304976081e-06,0.1769856770833333,99.9446672594266,0.0354766845703125,78.20167541503906,21.707534790039062,0.0553131103515625,2019.0,10.0,020310d3-7834-4f57-a125-eff0eb3f54e5,False,/incidents/2019/10/24/tick-fire/
1369,Butte,2019-10-24T14:43:10Z,2019-10-24T17:15:00Z,Between Durham and Richvale,39.551423,-121.800538,Nelson Fire ,80.0,False,12.116441391535565,86209.0,0.06,75.6,45.3,39.5,-121.75,Autumn,2019,100513.7448,100930.3579,100732.3881,255.2817936,278.002399,268.6840204,289.0468496,306.4229837,297.1024068,-0.209899409,1.511044771,0.840999263,-4.578597925,-2.365543474,-3.547858502,0.0,0.0,0.0,98681.90337978576,101631.69141787344,100582.8045300968,253.32506520567,289.2600721629029,276.0047838300353,274.76498647836536,312.87307749502827,291.6079756323033,-5.529181421571628,4.255100959653379,-0.3534090840365563,-6.418153888871842,7.834912772879575,-0.4368412880990349,-0.0011076313284412,0.0034866777589174,9.22663908875566e-06,98416.02468508232,102319.94040121009,100578.64788902237,253.32506520567,297.0102955508483,279.71087759327344,272.1005701001003,315.64780048391725,291.61729129416824,-6.354199135299677,5.156092337333192,-0.6548799085478525,-6.418153888871842,9.559078960306064,0.4576102948017135,-0.0029096013140853,0.0034866777589174,2.725620246814208e-05,0.3041882384057139,94.57733115963332,0.0858306884765625,26.498794555664062,67.99736022949219,5.418014526367188,2019.0,10.0,6890469e-78d7-4dac-b162-6c23498fabcc,True,/incidents/2019/10/24/nelson-fire/
1380,Marin,2019-10-24T12:15:33Z,,"Highway 1 and Panoramic Hwy, Stinson Beach",37.896231,-122.636471,Muir Fire,67.0,False,29.061693774537297,113344.0,0.02,72.4,49.2,38.0,-122.75,Autumn,2019,100486.5289,100908.8991,100657.3263,272.5167927,285.6680376,280.5919627,285.8377233,293.8889687,291.6919813,-3.420490171,2.907271884,0.33310125,-3.622077409,0.512520479,-1.399584276,0.0,0.0,0.0,99060.83285806388,101682.4595938306,100718.53046193375,263.8023025854739,289.60517815194703,282.388566606326,278.0377949873909,300.41184203919016,287.5326168629984,-8.609772802845393,9.16187411517511,2.223953144979636,-8.236453841374452,12.030849436820969,-1.2255967037340485,-0.0011015329964457,0.0015721499884419,-1.9761340074402432e-07,98577.2267283277,102305.28567000596,100738.63199074948,263.8023025854739,291.3115355422208,282.7198799320152,277.4294028566305,301.4114246241219,286.5684439298696,-8.609772802845393,10.26996407310862,2.1920018093299145,-8.547398923432347,13.062676964977928,-0.4701905489426486,-0.0019875335163645,0.0036668399098704,-1.609792569225168e-06,0.1660393210018383,48.51715885883252,39.107513427734375,8.514022827148438,21.029281616210938,31.34918212890625,2019.0,10.0,16b1921b-f753-4a36-85bc-d903555f0af4,True,/incidents/2019/10/24/muir-fire/
1334,San Bernardino,2019-10-24T04:53:17Z,,near Old Waterman Canyon Road and Hwy 18. ,34.183624,-117.274276,Old Water Fire,145.0,False,10.060898294903192,731400.0,0.0,78.9,51.5,34.25,-117.25,Autumn,2019,89717.39495,90152.32644,89928.73275,261.1136337,269.1570844,265.8217647,285.4488072,302.1505926,293.3348296,-1.105825876,0.304470434,-0.619641324,-2.333963114,-1.353150013,-1.713515322,0.0,0.0,0.0,88294.31587234675,90549.5743280103,89777.12462529102,239.17008066811127,290.1837381924034,270.5745650736112,269.79436591097453,309.13743609400365,290.5269403359005,-3.08226667444369,3.5398229827445444,-0.0662822827754666,-5.435518844399825,6.5802007816069,0.0177203524526968,-0.0020084420832062,0.0012168785901893,-1.1557471997975436e-05,88294.31587234675,90875.64209730212,89804.14906964375,239.17008066811127,291.7750602529958,275.0843400164273,268.6992600756057,309.67987169470035,288.74355510177526,-3.08226667444369,4.457697396858083,0.1720387528517107,-5.969348389573437,6.5802007816069,0.6048996180559332,-0.0025883063369505,0.0017582362333334,-2.183479328021119e-05,0.2679900225471048,92.6547057405558,0.3025054931640625,38.19427490234375,54.18014526367188,7.323074340820312,2019.0,10.0,956f8cd5-f4fb-43d7-8a34-1bb5db551995,False,/incidents/2019/10/24/old-water-fire/
1243,Sonoma,2019-10-23T21:27:00Z,2019-11-06T19:00:00Z,"John Kincade Road and Burned Mountain Road, northeast of Geyserville",38.792458,-122.780053,Kincade Fire,77758.0,True,25.8706253284288,208305.0,0.05,75.8,46.2,38.75,-122.75,Autumn,2019,96510.38625,96910.25105,96734.83043,271.630344,279.6647723,276.7450459,284.4844772,304.5898471,293.8179422,-3.044561226,1.265115207,-0.727833449,-3.242505775,0.859297123,-1.214656977,0.0,0.0,0.0,94641.38463350524,97328.43427643324,96435.84582924144,249.0642468180597,289.27022233905126,276.27476116485315,273.0910552326094,310.1836431226011,289.4951469793476,-4.43516066066622,5.232066001284956,0.5009411017518818,-6.14668425668458,5.374681274019164,-0.7077453168414062,-0.0018873466335811,0.0014285778294619,-3.1806423338161965e-06,94284.43725203333,97895.25834407855,96412.81894282238,249.0642468180597,292.32316976500704,279.4738756149929,271.3636764538708,310.61577211267394,288.44801161197034,-4.771133085697357,5.731241111842104,0.5496342869828601,-6.14668425668458,7.108564495259962,-0.1657051867954424,-0.0029625696834177,0.0024518779383082,-9.703369109629992e-06,0.513616195379519,40.00351041869374,0.0255584716796875,7.275772094726562,32.71751403808594,59.98115539550781,2019.0,10.0,809d101c-8aa3-4a53-bf20-f38ae7ec7941,True,/incidents/2019/10/23/kincade-fire/
1476,San Diego,2019-10-22T19:20:44Z,,"Near Basilone Road and Las Pulgas Road, near Camp Pendleton North",33.351145,-117.403719,Oak Fire,,False,68.3689980087451,1233777.0,0.0,80.6,50.2,33.25,-117.5,Autumn,2019,100125.9178,100493.8562,100329.2522,277.6223313,289.1303755,285.3137683,292.4436109,302.4633176,296.7024032,-1.81378787,3.703025668,0.194261724,-2.819814805,0.650380896,-1.613536154,0.0,0.0,0.0,98791.2904805594,100852.37374776827,99979.5307966774,261.21851885704217,295.7189675853073,287.1780116001732,282.6877303568856,305.59625273851174,292.86781033832403,-3.896029030549255,6.775175531327459,0.9136488857240692,-4.194167774621825,7.140144855156468,0.2852221402175592,-0.0034800567127508,0.0021838998066198,2.262222685303809e-06,98791.2904805594,101390.93511951993,100150.9259468364,261.21851885704217,295.7189675853073,285.99685116962524,280.3883492570768,305.59625273851174,290.5532384339214,-5.653553123300072,9.008801251509333,1.1259060275376689,-4.465030092195693,9.480128060564802,0.3478729118349484,-0.0034800567127508,0.0049056724952435,3.772691518525653e-06,0.181574982287837,98.9118694395994,0.0514984130859375,73.39973449707031,25.461196899414062,1.0875701904296875,2019.0,10.0,7264a106-e0f4-41de-8fd0-3f9110431e28,False,/incidents/2019/10/22/oak-fire/
1408,Los Angeles,2019-10-21T11:52:52Z,2019-10-31T14:16:00Z,"North Palisades Dr., Pacific Palisades",34.055768,-118.554091,Palisades Fire,42.0,False,195.7723459590528,3579329.0,0.0,77.7,50.8,34.0,-118.5,Autumn,2019,99110.55427,99430.86482,99268.8777,277.3166982,281.8335266,279.6676858,287.7334049,300.7609568,294.8187567,-1.5959967,2.247707928,0.073454219,-3.727750152,-1.899733165,-2.862503961,0.0,0.0,0.0,97956.49418518152,100183.4899449514,99325.5655734924,256.2979390197887,292.3581314828514,281.53714467244555,279.5468349079875,305.04585686694526,292.65457109379383,-4.504381110044495,6.394744443687513,0.391177916270953,-5.46284800200257,5.588456017933966,-0.0022768159507034,-0.0016608371594623,0.0017948262253064,4.3160617602951733e-08,97956.49418518152,100767.58566008728,99483.50803536852,248.8995884049864,292.3581314828514,282.7892349629894,276.87332107729986,305.04585686694526,290.31278035605493,-7.632244993332691,7.984563707863323,0.6265527713944069,-5.6098181384439965,8.430688408619408,0.1715738472401652,-0.0039081596188355,0.0029918416769961,-3.147542873324028e-06,0.3172130809110753,73.47921761460826,12.802505493164062,11.016464233398438,53.055572509765625,23.125457763671875,2019.0,10.0,24eb323e-b97f-4087-886b-7efae8937bae,False,/incidents/2019/10/21/palisades-fire/
