,UniqueId,CalFireIncident,CanonicalUrl,AcresBurned,MajorIncident,started_year,started_month,Started,Extinguished,Location,Latitude,Longitude,Counties,Name
1355,1bdf7030-adc6-442f-ab31-d182e53b4a73,True,/incidents/2018/8/9/syar-fire/,10.0,False,2018.0,8.0,2018-08-09T14:21:00Z,2019-01-04T09:20:00Z,Napa Vallejo Highway and Syar Industrial Way,38.27229,-122.26389,Napa,Syar Fire
1356,14207c18-f9a3-4a69-9f3a-d778d2f6960f,True,/incidents/2018/7/17/lott-fire/,10.0,False,2018.0,7.0,2018-07-17T19:03:00Z,2019-01-04T09:40:00Z,"off Lott Rd and Bunny Ln, 15 miles north of Weed ",41.632373,-122.37985,Siskiyou,Lott Fire
1357,59c697e4-5083-4f45-b03a-ef580f6618dd,True,/incidents/2018/7/6/building-fire/,10.0,False,2018.0,7.0,2018-07-06T10:11:00Z,2019-01-04T09:55:00Z,off Highway 94 and Community Building Road near Dulzura,32.619855,-116.764733,San Diego,Building Fire
1358,465ed1e1-89be-4556-b616-834b65746005,True,/incidents/2018/6/29/llano-fire/,10.0,False,2018.0,6.0,2018-06-29T11:44:00Z,2019-01-04T09:58:00Z,"at the Llano Seco Ranch, south of Chico",39.6139,-121.954098,Butte,Llano Fire
1359,d752892a-9bdf-4b91-83f0-2d3f94c3f370,True,/incidents/2018/6/21/creek-fire/,10.0,False,2018.0,6.0,2018-06-21T16:45:00Z,2019-01-04T10:03:00Z,"Suey Creek Road & Crystal Springs, east of Nipomo",35.05747,-120.39295,San Luis Obispo,Creek Fire
1360,b2adde70-a40e-4b81-9f5f-8f6b96042af2,True,/incidents/2018/6/19/ranchita-fire/,10.0,False,2018.0,6.0,2018-06-19T16:06:00Z,2019-01-04T10:04:00Z,"Ranchita Canyon Road, southwest of the town of Parkfield",35.77017,-120.57833,Monterey,Ranchita Fire
1361,6eed6c93-14f3-450a-80c8-65c5450a8cbd,False,/incidents/2018/6/5/pallet-fire/,10.0,False,2018.0,6.0,2018-06-05T13:03:00Z,2019-01-04T10:12:00Z,"Hwy 12 and Broadway, Schellville ",38.245151,-122.44408,Sonoma,Pallet Fire
1362,60041942-db7c-4c3d-8a94-151addbd9d20,False,/incidents/2018/6/3/green-fire/,10.0,False,2018.0,6.0,2018-06-03T18:23:00Z,2019-01-04T10:16:00Z,"Greenwick Rd and Brabham St, Community of Rancho San Diego",32.75072,-116.92404,San Diego,Green Fire
1363,2d27a570-a8b0-4332-a40a-3afb8f2a575c,True,/incidents/2018/6/3/black-fire/,10.0,False,2018.0,6.0,2018-06-03T08:55:00Z,2019-01-04T10:18:00Z,Black Butte Lake and Newville Road west of Orland,39.80827,-122.3307,Tehama,Black Fire
1364,c88bdcbd-2592-44d2-b44d-1c5a37593ffb,True,/incidents/2018/6/2/jardin-fire/,10.0,False,2018.0,6.0,2018-06-02T15:53:00Z,2019-01-04T10:18:00Z,"Calle Jardin  and Calle Uva, Temecula",33.45014,-117.22215,Riverside,Jardin Fire
1365,79dee087-3393-473f-aaa9-5d253cc5e1fa,True,/incidents/2018/5/28/70th-fire/,10.0,False,2018.0,5.0,2018-05-28T07:23:00Z,2019-01-04T10:21:00Z,"Highway 86 Expressway and Avenue 70, Thermal",33.53924,-116.10231,Riverside,70th Fire
1366,e6b8af54-15fb-42bb-8be9-f323c9d5cc78,True,/incidents/2018/11/29/honey-flooding/,0.0,True,2018.0,11.0,2018-11-29T23:30:00Z,2019-01-04T08:42:00Z,"Lower Skyway and Lower Honey Run, Between Chico and Paradise ",39.71217,-121.77385,Butte,Honey Flooding
1367,d6753341-5c6f-4530-9c02-25974496ddc8,False,/incidents/2018/4/24/grape-fire/,0.0,False,2018.0,4.0,2018-04-24T16:59:00Z,2019-01-03T15:23:00Z,"Black Bennet Rd. near Grape Creek, 8 miles southwest of Burnt Ranch",40.70258,-123.55012,Humboldt,Grape Fire
1370,00e6d6d5-f168-45fa-817a-f7758a5170b7,True,/incidents/2019/10/30/easy-fire/,1806.0,False,2019.0,10.0,2019-10-30T07:45:14Z,2019-11-02T18:57:00Z,"West Easy Street and West Los Angeles Avenue, Simi Valley",34.282179,-118.803389,Ventura,Easy Fire
1371,547b7d19-9b75-4c11-8b88-56adb6460a3c,True,/incidents/2019/8/16/gaines-fire/,1300.0,False,2019.0,8.0,2019-08-16T14:11:02Z,,"Mt Gaines Rd and Bear Valley Rd, Bear Valley",37.536069,-120.177018,Mariposa,Gaines Fire
1372,7ff84b11-c3fb-4f5c-8a00-07243d4a4e33,True,/incidents/2019/10/10/sandalwood-fire/,1011.0,True,2019.0,10.0,2019-10-10T15:38:44Z,,Calimesa Boulevard and Sandalwood Drive,33.9925,-117.059167,Riverside,Sandalwood Fire
1373,828b2492-fc44-4fc0-97fa-f0b439e6fa0d,True,/incidents/2019/10/27/rawson-fire/,605.0,False,2019.0,10.0,2019-10-27T02:47:20Z,2019-10-28T07:22:00Z,"Gyle Road and Long Dirt Road, Northwest of Corning",40.00171,-122.25421,Tehama,Rawson Fire
1374,8f23653c-1a4c-4609-bfb3-72b1665eab69,True,/incidents/2019/10/30/hill-fire/,494.0,True,2019.0,10.0,2019-10-30T11:19:00Z,2019-11-02T18:44:00Z,"Granite Hill and Pyrite Street, in Jurupa Valley ",34.01778,-117.4625,Riverside,Hill Fire 
1375,77d64e4c-a50f-4f4d-a750-e6a6f0ddadc9,True,/incidents/2019/11/25/foothills-fire/,355.0,False,2019.0,11.0,2019-11-25T12:39:44Z,,"Foothills and McAnally Drive, northwest of Roseville",38.838992,-121.325842,Placer,Foothills Fire
1376,207f72f7-1453-40dc-919e-3551f7041b22,True,/incidents/2019/10/9/cross-fire/,289.0,False,2019.0,10.0,2019-10-09T06:52:14Z,2019-10-11T07:30:00Z,Indian Valley Road and Monterey County Line near Camp Robert's,35.79069,-120.73102,Monterey,Cross Fire
1377,207f72f7-1453-40dc-919e-3551f7041b22,True,/incidents/2019/10/9/cross-fire/,289.0,False,2019.0,10.0,2019-10-09T06:52:14Z,2019-10-11T07:30:00Z,Indian Valley Road and Monterey County Line near Camp Robert's,35.79069,-120.73102,San Luis Obispo,Cross Fire
1378,f8a2fd4a-286e-4688-8a5c-fa2ad98751ab,True,/incidents/2019/7/21/valley-fire/,149.0,False,2019.0,7.0,2019-07-21T12:01:40Z,," Old Hwy and Guadalupe, East of Mariposa",37.241427,-120.027731,Mariposa,Valley Fire
1379,ff8701f0-a12a-4b40-baa9-b58c4e2e31f3,True,/incidents/2019/10/18/mud-fire/,137.0,False,2019.0,10.0,2019-10-18T12:17:32Z,2019-10-19T15:00:00Z,"Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga",36.319291,-120.460189,Fresno,Mud Fire 
1380,9a9bc21f-36f5-4092-b98e-c0d584d198db,True,/incidents/2019/8/7/3-2-willow-previously-h-1-fire/,107.0,False,2019.0,8.0,2019-08-07T18:48:57Z,,"Pittville Road and Sheep Flat Road, southeast of Fall River Mills",40.900458,-121.320838,Lassen,3-2 Willow (Previously H-1 Fire)
1381,d37acb3f-94c8-47ef-b3da-6eb0d7353aa7,True,/incidents/2019/10/10/wolf-fire/,75.0,False,2019.0,10.0,2019-10-10T18:36:46Z,2019-10-12T17:22:00Z,"Wolfskill Truck Road near Silver Creek Drive, south of Banning",33.8615,-116.897333,Riverside,Wolf Fire
1382,19578ef2-6101-45b0-a82e-db3004c3a8a5,False,/incidents/2019/10/10/merrill-fire/,40.0,False,2019.0,10.0,2019-10-10T06:42:19Z,2019-10-10T12:00:00Z,"Merrill Circle N and Merrill Dr, Moraga",37.828267,-122.103867,Contra Costa,Merrill Fire
1383,7ff229e4-be94-4319-8916-19eb43753843,True,/incidents/2019/10/25/miller-fire/,37.0,True,2019.0,10.0,2019-10-25T15:05:52Z,2019-10-27T18:05:00Z,"Miller Lane and Cole Grade Lane, North of Valley Center ",33.259861,-117.027333,San Diego,Miller Fire
1384,87404846-bc30-41b8-82fe-31c9aedb9ef7,True,/incidents/2019/10/24/mines-fire/,35.0,False,2019.0,10.0,2019-10-24T23:16:18Z,2019-10-27T13:55:00Z,"Mines Rd and Del Valle Rd, southeast of Livermore",37.62782,-121.68598,Alameda,Mines Fire
1385,900997e0-f30a-48bf-9358-971ca2afa1d6,True,/incidents/2019/7/18/rains-fire/,35.0,False,2019.0,7.0,2019-07-18T09:07:57Z,2019-07-18T10:29:00Z,"Frank Raines Park on Del Puerto Canyon Road, west of Patterson",37.420988,-121.371276,Stanislaus,Rains Fire
1386,ab6d9c8e-5fbb-4a0d-a206-30e83ab51877,True,/incidents/2019/7/12/horse-fire/,30.0,False,2019.0,7.0,2019-07-12T19:08:54Z,,"Blue Horse Rd and Saddle Trail, 2 miles NW of Olinda",40.463936,-122.435492,Shasta,Horse Fire
1387,17596a7a-31fc-4270-8aaf-efe1df3ba848,True,/incidents/2019/7/18/whiskey-fire/,27.0,False,2019.0,7.0,2019-07-18T18:31:00Z,2019-07-20T08:56:00Z,near the Whiskey Creek Day Use area of New Hogan Lake,38.115224,-120.78068,Calaveras,Whiskey Fire
1388,4433d477-a962-4ad9-a306-71f0f79fff65,True,/incidents/2019/8/3/la-barisa-fire/,26.0,False,2019.0,8.0,2019-08-03T17:22:51Z,2019-08-04T06:39:00Z,Off La Barisa Dr & Hwy 247 in Landers,34.202883,-116.4449,San Bernardino,La Barisa Fire
1389,06fa2750-afea-4f88-b1c4-48b9bc21f4eb,True,/incidents/2019/7/17/vista-fire/,25.0,True,2019.0,7.0,2019-07-17T17:42:04Z,2019-07-18T15:58:00Z,Off Vista De La Montana in the Dehesa area,32.794768,-116.839743,San Diego,Vista Fire
1390,48f89096-4641-42cc-8ec4-9cba635e79a1,True,/incidents/2019/9/29/chaparral-fire/,22.0,False,2019.0,9.0,2019-09-29T21:44:45Z,2019-09-29T21:35:00Z,Chaparral Drive and Latrobe Road in Latrobe,38.538467,-120.965105,El Dorado,Chaparral Fire
1391,3fc9ae75-8844-43a5-8330-6956cdb6e3a7,True,/incidents/2019/7/12/mid-fire/,22.0,False,2019.0,7.0,2019-07-12T18:40:09Z,2019-07-12T19:20:00Z,"patterson pass and mid way, eastern",37.093243,-121.586846,Alameda,Mid Fire
1392,0baff961-3ce3-45ec-80f1-a72957f2f3f4,True,/incidents/2019/10/15/nustar-fire/,15.0,False,2019.0,10.0,2019-10-15T16:17:18Z,,"San Pablo Ave and Cummings Skyway, Crockett",38.045866,-122.245186,Contra Costa,Nustar Fire
1393,faf6064e-fc50-4289-8486-1235f20289d7,True,/incidents/2019/8/27/sage-fire/,12.0,False,2019.0,8.0,2019-08-27T11:33:56Z,2019-08-27T08:54:00Z,"near the intersection of Sage Road and Highway 79, in Aguanga",33.463991,-116.914799,Riverside,Sage Fire
1394,1dd6f339-956d-4ec5-bac5-713ba3cd53d4,True,/incidents/2019/10/4/wilson-fire/,10.0,False,2019.0,10.0,2019-10-04T18:38:09Z,,"Highway 101 south of Sloan and Old Sherwood Road in Willits, California",39.613783,-123.458782,Mendocino,Wilson Fire
1395,23f65de3-bf4d-4edf-a5eb-b21299195b0f,True,/incidents/2019/9/3/deer-fire/,10.0,False,2019.0,9.0,2019-09-03T15:36:45Z,2019-09-06T19:48:00Z,"Deer Creek Road and Rons Road, northeast of Boulder Creek",37.178353,-122.07743,Santa Cruz,Deer Fire
1396,809d101c-8aa3-4a53-bf20-f38ae7ec7941,True,/incidents/2019/10/23/kincade-fire/,77758.0,True,2019.0,10.0,2019-10-23T21:27:00Z,2019-11-06T19:00:00Z,"John Kincade Road and Burned Mountain Road, northeast of Geyserville",38.792458,-122.780053,Sonoma,Kincade Fire
1397,3a48b649-8714-433d-9952-ff2bf9e8c90a,False,/incidents/2019/9/4/walker-fire/,54612.0,False,2019.0,9.0,2019-09-04T15:17:31Z,,"Indian Creek and Beckworth Genesee Road, east of Genesee",40.061389,-120.680556,Plumas,Walker Fire
1398,2939928b-0308-4d76-b232-246f064ddd11,False,/incidents/2019/7/28/tucker-fire/,14217.0,False,2019.0,7.0,2019-07-28T15:58:00Z,2019-08-11T12:16:00Z,"Hwy 139 and Tucker Butte Rd, 6 miles SW of Clear Lake Reservoir",41.79591,-121.260305,Modoc,Tucker Fire
1399,e7ea56c5-4290-4406-b0a5-c9d1718e9700,False,/incidents/2019/9/6/taboose-fire/,10296.0,True,2019.0,9.0,2019-09-06T12:43:35Z,2019-11-21T16:09:00Z,south west of Big Pine and north west of Aberdeen,37.034,-118.345,Inyo,Taboose Fire
1400,31852a71-e639-496f-9e7d-0968d1c218b3,True,/incidents/2019/10/31/maria-fire/,9999.0,True,2019.0,10.0,2019-10-31T20:58:28Z,2019-11-06T18:00:00Z,"off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula",34.302212,-118.997115,Ventura,Maria Fire 
1401,14ad161c-bfc6-41ae-af84-a464084a4142,True,/incidents/2019/9/5/red-bank-fire/,8838.0,True,2019.0,9.0,2019-09-05T13:19:56Z,2019-09-13T19:00:00Z,"Off Hammer Loop Road and Petty John Road, West of Red Bluff ",40.12,-122.64,Tehama,Red Bank Fire
1402,c52717d6-0297-4c5b-a0f1-f17abcd7ac27,False,/incidents/2019/10/10/saddle-ridge-fire/,8799.0,True,2019.0,10.0,2019-10-10T21:02:00Z,2019-10-31T09:10:00Z,"Saddle Ridge Rd, Sylmar",34.32988,-118.48161,Los Angeles,Saddle Ridge Fire
1403,81977367-45ad-4962-92f3-ae30f22ef723,False,/incidents/2019/9/6/lone-fire/,5737.0,False,2019.0,9.0,2019-09-06T11:34:27Z,2019-09-13T07:19:00Z,"Pinnacle Lake, Doublehead Ranger district, Modoc National Forest",41.748,-121.056,Modoc,Lone Fire
1404,e7aeb204-15af-4a2a-8f2a-bfd2c8dbe411,True,/incidents/2019/10/6/briceburg-fire/,5563.0,True,2019.0,10.0,2019-10-06T16:15:12Z,,Highway 140 and Briceburg Bridge Road north of Midpines ,37.604638,-119.96606,Mariposa,Briceburg Fire
1405,38d46a2f-d1f6-4ed8-a502-e57e393844ea,False,/incidents/2019/9/5/south-fire/,5332.0,False,2019.0,9.0,2019-09-05T19:59:46Z,2019-12-02T16:12:00Z,"Southeast aspect of Tomhead Mountain, South of Platina",40.109,-122.789,Tehama,South Fire
1406,226da8c8-26c0-49d7-b5ef-952cd969f918,False,/incidents/2019/9/6/springs-fire/,4840.0,False,2019.0,9.0,2019-09-06T11:24:11Z,,"southeast of Lee Vining, CA",37.826,-118.872,Mono,Springs Fire
1407,020310d3-7834-4f57-a125-eff0eb3f54e5,False,/incidents/2019/10/24/tick-fire/,4615.0,True,2019.0,10.0,2019-10-24T14:51:46Z,,"Tick Canyon Rd and Summit Knoll Rd, Canyon Country",34.472778,-118.368056,Los Angeles,Tick Fire
1408,451c3012-2831-44c1-8fc7-146fd02d2ce0,False,/incidents/2019/10/11/caples-fire/,3435.0,False,2019.0,10.0,2019-10-11T12:47:59Z,,Northern ridge above Caples Creek north of Highway 88,38.724,-120.145,El Dorado,Caples Fire
1409,4ee8f023-1c92-4266-bb79-d41fdb3a5826,False,/incidents/2019/8/28/r-1-fire/,3380.0,False,2019.0,8.0,2019-08-28T19:48:14Z,2019-09-04T16:22:00Z,"Hagata Canyon, east of Eagle Lake",40.593,-120.581,Lassen,R-1 Fire
1410,7555692b-f672-4660-8f15-d0dab068a193,False,/incidents/2019/11/25/cave-fire-no-longer-a-cal-fire-incident/,3126.0,False,2019.0,11.0,2019-11-25T19:59:12Z,2019-12-14T08:22:00Z,Highway 154 and E Camino Cielo near Painted Cave in the Los Padres National Forest,34.5025,-119.785,Santa Barbara,Cave Fire (No Longer a CAL FIRE Incident)
1411,35ba5eb8-520f-4660-af60-9e0e00e7b42b,True,/incidents/2019/6/26/lonoak-fire/,2546.0,False,2019.0,6.0,2019-06-26T09:18:22Z,2019-06-26T18:02:00Z,"Lonoak Rd & Airline Hwy, East of King City  ",36.28426,-120.94771,Monterey,Lonoak Fire
1412,69d98a94-4980-4dc0-b388-61c37c635f32,True,/incidents/2019/11/3/ranch-fire/,2534.0,True,2019.0,11.0,2019-11-03T14:16:17Z,2019-11-14T18:02:00Z,"Colyer Springs Rd and Raglin Ridge Rd, southwest of Red Bluff",40.036379,-122.637837,Tehama,Ranch Fire
1413,1760d7f8-57a2-4a04-b7e5-0861cc0ee963,True,/incidents/2019/6/8/sand-fire/,2512.0,True,2019.0,6.0,2019-06-08T14:50:00Z,2019-06-17T10:40:00Z,Guinda,38.88978,-122.23922,Yolo,Sand Fire
1414,6f329208-5aa0-45fc-a4ec-db9caf865ca7,False,/incidents/2019/5/7/refuge-fire/,2500.0,False,2019.0,5.0,2019-05-07T15:47:00Z,2019-05-09T09:37:00Z,"off Twisselmen Road, in the Kern National Wildlife Refuge,15 miles west of Delano",35.72057,-119.62762,Kern,Refuge Fire
1415,2ce810c9-88f1-4efe-9254-8cbd339d2397,False,/incidents/2019/8/24/long-valley-fire/,2438.0,False,2019.0,8.0,2019-08-24T17:25:04Z,2019-08-27T09:01:00Z,"Off Highway 395 and Red Rock Road, North of Hallelujah Junction",39.892222,-120.029722,Lassen,Long Valley Fire 
1416,4edb5c7c-08d6-4ae0-b8b3-7bb471e26d8e,True,/incidents/2019/6/26/rock-fire/,2422.0,False,2019.0,6.0,2019-06-26T08:54:24Z,2019-06-27T19:06:00Z,"Del Puerto Canyon Rd, east of Patterson  ",37.46577,-121.28312,Stanislaus,Rock Fire
1417,c3b236b9-3a1d-481d-b1eb-b0aa77c5b462,False,/incidents/2019/9/6/cow-fire/,1975.0,False,2019.0,9.0,2019-09-06T12:23:00Z,2019-11-21T16:08:00Z,"Golden Trout Wilderness, Inyo National Forest",36.284,-118.228,Inyo,Cow Fire
1418,f68808fb-a705-4083-a136-1a45c61c7f74,True,/incidents/2019/9/4/tenaja/,1926.0,True,2019.0,9.0,2019-09-04T16:43:36Z,2019-09-14T19:00:00Z,"Tenaja Road and Clinton Keith Road, in La Cresta",33.528469,-117.273157,Riverside,Tenaja
1419,5c74d3fc-eaeb-4a75-9a07-5f8af961237b,False,/incidents/2019/9/7/lime-fire/,1872.0,False,2019.0,9.0,2019-09-07T08:36:32Z,,"Ash Creek and Highway 96, Southwest of Hornbrook",41.862237,-122.662258,Siskiyou,Lime Fire
1420,88a285bc-0dc7-4c51-a35a-5026850b0a6d,True,/incidents/2019/6/12/mcmillan-fire/,1764.0,False,2019.0,6.0,2019-06-12T12:48:00Z,2019-06-24T10:25:00Z,"Highway 46 East and McMillan Canyon Road, North of Shandon",35.66318,-120.41128,San Luis Obispo,McMillan Fire
1422,23cee99c-662f-4409-80d0-b9eb3a6287b3,False,/incidents/2019/6/8/west-butte-fire/,1350.0,False,2019.0,6.0,2019-06-08T14:37:00Z,2019-06-17T15:16:00Z,"North Butte Rd & West Butte Rd, northeast of Colusa",39.28926,-121.85906,Sutter,West Butte Fire
1425,107dd529-31b8-4b5f-ab09-4aa79c770d4b,True,/incidents/2019/6/5/boulder-fire/,1127.0,False,2019.0,6.0,2019-06-05T10:49:00Z,2019-06-11T14:49:00Z,"off Highway 58 and Boulder Creek Road, California Valley",35.343761,-119.913717,San Luis Obispo,Boulder Fire
1426,94cdd032-ea04-4713-b54a-dc3476635684,False,/incidents/2019/8/8/w1-mcdonald-fire/,1020.0,False,2019.0,8.0,2019-08-08T18:42:41Z,2019-08-11T11:35:00Z,"Cold Springs Rd and McDonald Peak, 11 miles southeast of Madeline",40.943799,-120.275298,Lassen,W1 McDonald Fire
1427,1fd11e53-a132-4b89-bc8f-f7061f685ad3,True,/incidents/2019/7/8/gillis-fire/,974.0,False,2019.0,7.0,2019-07-08T16:44:08Z,2019-07-09T18:22:00Z,Gillis Canyon and South East of Shandon,35.63111111,-120.26916667,San Luis Obispo,Gillis Fire
1428,e2d77e59-b831-4267-a50b-89ede499a885,True,/incidents/2019/5/29/belmont-fire/,835.0,False,2019.0,5.0,2019-05-29T17:10:00Z,2019-06-03T08:44:00Z,"Belmont & Costa Mesa Rd, In California Valley",35.30759,-119.96498,San Luis Obispo,Belmont Fire
1429,1f576988-2ad0-4a7b-afed-f650caafc579,True,/incidents/2019/8/3/marsh-complex/,757.0,False,2019.0,8.0,2019-08-03T03:16:00Z,2019-08-06T18:42:00Z,"Marsh Creek Rd and Morgan Territory Rd, southwest of Brentwood",37.908362,-121.872941,Contra Costa,Marsh Complex
1430,8faaa845-634f-4f94-b25e-f5ae78703da6,True,/incidents/2019/8/31/creek-fire/,756.0,False,2019.0,8.0,2019-08-31T15:31:59Z,,"Dry Creek Dr and Lomitas Drive, east of Woodlake",36.40193,-119.030621,Tulare,Creek Fire
1431,e693477a-37d2-4aba-9e73-a63421a2b3a6,False,/incidents/2019/10/28/getty-fire/,745.0,False,2019.0,10.0,2019-10-28T06:46:55Z,2019-11-05T17:30:00Z,East Sepulveda Blvd and I-405 near Los Angeles City ,34.098191,-118.478717,Los Angeles,Getty Fire 
1432,9cc1af36-29f2-4af5-afa7-23b9ce17630e,True,/incidents/2019/10/27/burris-fire/,703.0,False,2019.0,10.0,2019-10-27T14:54:40Z,2019-11-03T18:52:00Z,"Potter Valley Road and  Highway 20, east of Calpella in Mendocino County",39.22431,-123.12887,Mendocino,Burris Fire
1433,ebc468e3-c2ec-43ff-95e9-c319a7ec3d40,True,/incidents/2019/9/20/baseline-fire/,604.0,False,2019.0,9.0,2019-09-20T15:02:08Z,,"Baseline Road and Country Acres Lane, north of Rio Linda ",38.751648,-121.432636,Placer,Baseline Fire 
1434,1bf3e829-5fb3-43d2-9179-6c337709df19,True,/incidents/2019/8/22/mountain-fire/,600.0,True,2019.0,8.0,2019-08-22T11:02:09Z,2019-08-26T17:00:00Z,"Bear Mountain Road and Dry Creek Road, north of Bella Vista",40.715556,-122.241944,Shasta,Mountain Fire
1435,8edf51ea-1e4f-4e73-8e04-e168417ed39b,True,/incidents/2019/6/7/stuhr-fire/,600.0,False,2019.0,6.0,2019-06-07T16:55:00Z,2019-06-11T17:14:00Z,"Interstate 5 and Pete Miller Road, southwest of Newman",37.25988,-121.09375,Stanislaus,Stuhr Fire
1436,74c3d01f-8809-40bc-a0e2-b1cc24bf1a7d,True,/incidents/2019/10/6/american-fire/,526.0,False,2019.0,10.0,2019-10-06T16:36:50Z,2019-10-07T18:34:00Z,"American Canyon and Highway 80, east of American Canyon",38.165873,-122.211671,Napa,American Fire
1437,8c666963-1f9d-43c6-bc3a-cab623d81f27,True,/incidents/2019/6/21/jerry-fire/,525.0,False,2019.0,6.0,2019-06-21T13:02:00Z,2019-06-24T11:43:00Z,"off Gilman Springs Road, between Highway 60 and Jack Rabbit Trail",33.919507,-117.103765,Riverside,Jerry Fire
1438,c9327432-b3d3-4ea1-b810-d339dc9e25c3,False,/incidents/2019/9/14/horseshoe-fire/,520.0,True,2019.0,9.0,2019-09-14T17:53:00Z,,"Horseshoe Trail and Stagecoach Road, Juniper Flats",33.4853,-117.043723,Riverside,Horseshoe Fire 
1439,63a43984-64ce-40aa-bbc3-98330a46353f,True,/incidents/2019/9/7/swedes-fire/,496.0,True,2019.0,9.0,2019-09-07T15:06:00Z,2019-09-13T19:00:00Z,"Swedes Flat Road and Oro Bangor Highway, east of Oroville",39.45296,-121.412619,Butte,Swedes Fire
1440,ca65fae0-e6d7-4600-890c-62da03753131,False,/incidents/2019/8/1/caliente-fire/,448.0,False,2019.0,8.0,2019-08-01T14:53:15Z,2019-08-03T09:10:00Z,"Off Airway Road and Caliente Ave, in San Ysidro ",32.575556,-117.026667,San Diego,Caliente Fire
1441,1f0d1a35-bf41-45d8-b3b8-26cca8d2d83e,False,/incidents/2019/7/31/mesa-fire/,448.0,False,2019.0,7.0,2019-07-31T17:13:53Z,,"near Quail Dr and Bobcat Dr in the Kern River Valley, South of Lake Isabela",35.60989,-118.41204,Kern,Mesa Fire 
1442,852f3058-ccaa-4877-8e8e-f5b8a9649936,True,/incidents/2019/8/15/hunter-fire/,423.0,False,2019.0,8.0,2019-08-15T15:15:56Z,,"Bear Valley Rd and Cotton Creek Rd, east of Snelling",37.532028,-120.208019,Mariposa,Hunter Fire
1443,baa2a51c-40bc-420c-9f88-db4783872d65,False,/incidents/2019/10/17/real-fire/,420.0,False,2019.0,10.0,2019-10-17T16:31:00Z,2019-10-21T06:00:00Z,Calle Real & Hwy 101 west of El Capitan ,34.484722,-120.190833,Santa Barbara,Real Fire
1444,737ef617-abaa-44a1-9bbc-f46240468b8f,False,/incidents/2019/9/6/broder-fire/,381.0,False,2019.0,9.0,2019-09-06T12:39:18Z,,Northeast of Broder Meadow,36.151,-118.185,Tulare,Broder Fire
1445,8739a46c-9d9b-464c-87d0-31738601d96f,True,/incidents/2019/10/10/reche-fire/,350.0,True,2019.0,10.0,2019-10-10T14:18:17Z,2019-10-13T07:30:00Z,"Reche Canyon Rd and Jordan Dr, Moreno Valley",33.975405,-117.207068,Riverside,Reche Fire
1446,e59fa47f-0f47-49a9-a2c5-092cfaf68ed5,True,/incidents/2019/10/31/46-fire/,328.0,False,2019.0,10.0,2019-10-31T06:22:34Z,2019-11-03T16:15:00Z,"5300 block of 46th Street, East Jurupa Valley ",33.985972,-117.414111,Riverside,46 Fire
1447,540b19a4-b84c-4d9c-9cb3-746b53a094b7,True,/incidents/2019/7/29/lake-fire/,316.0,False,2019.0,7.0,2019-07-29T15:43:48Z,,"near Lake San Antonio, Jolon Road and New Pleyto Road, Lockwood ",35.908333,-120.984167,Monterey,Lake Fire
1448,b8e5a940-0fb5-4c63-93ab-a855cfdc4e0c,True,/incidents/2019/9/28/hwy-fire/,300.0,False,2019.0,9.0,2019-09-28T17:48:10Z,2019-09-28T18:40:00Z,"Off of Hwy 99 and Hwy 149, Southeast of Chico",39.622137,-121.693472,Butte,Hwy Fire
1449,89db8bb4-6e3b-4de7-b7d9-287c1a9032c0,True,/incidents/2019/7/3/hollow-fire/,283.0,False,2019.0,7.0,2019-07-03T15:34:12Z,2019-07-05T07:50:00Z,"West Corral Hollow Road, Carnegie State Vehicular Recreational Area, southwest of Tracy",37.63206,-121.538382,San Joaquin,Hollow Fire
1450,b24dc89c-632d-46a1-8984-2ce037e37834,False,/incidents/2019/9/7/rams-horn-fire/,280.0,False,2019.0,9.0,2019-09-07T08:49:58Z,2019-09-12T10:08:00Z,"Highway 3 and Bear Creek Loop, Northeast of Coffee Creek",41.150392,-122.634108,Trinity,Rams Horn Fire
1451,233708cc-ed2d-4b85-ba8c-60cf71c912c8,False,/incidents/2019/7/30/mill-fire/,280.0,False,2019.0,7.0,2019-07-30T13:28:17Z,2019-08-12T08:20:00Z,"In Los Padres National Forest, West of Fort Hunter Liggett ",36.008889,-121.466944,Monterey,Mill Fire
1452,1b6cdbc8-4ab9-49e9-b6ed-e38d55e263cc,False,/incidents/2019/9/1/snail-fire/,279.0,False,2019.0,9.0,2019-09-01T17:37:43Z,2019-09-05T08:14:00Z,3 miles northwest of Reyes Creek,34.71011,-119.3547,Ventura,Snail Fire
1453,0f965f2f-3977-4ba5-bf7c-29feef27ee82,False,/incidents/2019/7/5/snowstorm-fire/,263.0,False,2019.0,7.0,2019-07-05T16:37:04Z,2019-07-06T07:49:00Z,"Snowstorm Rd, south of Ravendale",40.679318,-120.392768,Lassen,Snowstorm Fire
1454,393edada-d2bf-4a33-94f2-2d2123357015,False,/incidents/2019/9/6/r-6-fire/,260.0,False,2019.0,9.0,2019-09-06T13:20:00Z,2019-09-11T18:30:00Z,"North of Fredonyer Peak, southwest of Termo",44.734,-120.606,Lassen,R-6 Fire
