,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,slope_max,slope_mean,slope_min,slope_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
924,Shasta,2018-08-09T01:55:00Z,2019-01-04T09:21:00Z,"off Gilman and Moore Creek Campground, east of Lakehead ",40.896,-122.219,Hirz Fire,46150.0,True,4.338396155796489,79192.0,0.0,89.9,56.1,41.0,-122.25,Summer,2018,90660.14036,91007.39261,90885.18255,276.1405694,285.209633,279.2207262,289.4325148,306.9767427,299.7536611,-0.745402199,0.70156423,-0.026838539,-0.986191141,2.905508873,0.939574872,0.0,0.0,0.0,89827.14834033998,91663.65803202202,90970.61365349416,265.70335038386105,292.36018129496927,278.3054387886176,278.3010694707433,312.4051994999087,296.8979505424504,-2.2610365461728703,3.951681038622195,0.1712131161666732,-4.980460336279542,3.882584074765856,-0.0101282484787928,-0.0005007772460376,2.004254272306404e-05,-1.122595059223335e-06,89102.67265442602,92338.52625299466,91061.8312817967,255.4829710703288,292.36018129496927,275.1647850994124,265.3077349882016,312.4051994999087,286.59650815923305,-3.3063697530292915,4.191277733010363,-0.0413969451287902,-5.179076957973314,6.293849150672046,-0.3562983492611057,-0.0017322483353504,0.001666966910481,-1.1452881556036069e-06,61.01716995239258,22.536107124668597,0.0,9.583822847968928,1070.0,560.6795644865841,326.0,183.5053117164448,0.5550933837890624,16.17501557404082,6.3106536865234375,3.314208984375,11.840057373046877,78.53507995605469,2018.0,8.0,cb647b06-1772-4d65-8087-0b841fcfb502,False,/incidents/2018/8/9/hirz-fire/
1330,Tulare,2019-06-01T15:49:00Z,2019-06-11T14:48:00Z,"Off Spruce Rd & Myer Dr, east of Exeter",36.28001,-119.10974,Spruce Fire,155.0,False,8.942476431849164,151603.0,0.14,80.6,54.4,36.25,-119.0,Summer,2019,96846.92168,97207.00936,96976.30638,280.5027257,289.7078077,284.8830906,288.591977,300.0320234,293.7733078,-1.670282061,2.20718864,-0.216089856,-1.593039285,0.812533898,-0.297763739,0.0,0.0,0.0,96586.2768175957,97773.31004512993,97242.30881178772,268.9653588529381,295.3603280280654,283.61264174624785,286.36651268026907,311.7882062936348,299.72235155877667,-3.854946975227191,3.3957544051767545,0.0765746751053542,-2.782768613093413,1.8285712464096988,-0.2587564274388179,-0.0010600643388762,0.0001864347210055,-4.889397650642754e-07,95923.150230609,98940.45470888712,97482.13730109732,259.4309600575816,295.3603280280654,279.57474150991135,270.8690024783926,311.7882062936348,290.62719859314706,-5.347407395968517,3.8043238868729095,0.0070406707533492,-3.871683714909438,4.570596725885077,-0.0821994274537227,-0.0034323154851288,0.0040693298215739,1.624195055193692e-05,37.25758743286133,5.582656494927711,0.0,6.398583931627255,482.0,162.4104480221884,109.0,75.96911914583055,0.3084080415613511,84.48289048995763,0.24871826171875,35.96153259277344,48.31123352050781,15.478515625,2019.0,6.0,812a492e-35cb-4bb0-9e5a-1ec181d8b97e,True,/incidents/2019/6/1/spruce-fire/
1290,Riverside,2019-10-31T06:22:34Z,2019-11-03T16:15:00Z,"5300 block of 46th Street, East Jurupa Valley ",33.985972,-117.414111,46 Fire,328.0,False,31.36497093208157,857148.0,0.0,82.9,54.6,34.0,-117.5,Autumn,2019,95833.12831,96492.59121,96213.60613,252.0483986,276.2182236,258.0877534,280.7204063,292.7927256,286.0180613,-3.335512221,-1.231885881,-1.950423222,-3.535838734,-1.357401215,-2.198709088,0.0,0.0,0.0,94310.08303164056,96492.59121454076,95637.09899357548,239.64375555503463,292.076182145397,276.2971090063861,276.8221479074228,310.61008620490986,292.799166539948,-3.335512220949571,3.166707877559213,0.0959273132753385,-3.90994453555328,3.371150364431285,0.1670952767955127,-0.0017465622835134,0.0026503350852477,1.1020317768177495e-05,94310.08303164056,96951.59833118429,95744.25221705416,239.64375555503463,293.6799099768374,280.1522583378191,272.3780423989892,311.3651747559845,290.56669092820863,-3.879708761996654,4.06826202312015,0.3548093786990995,-4.459564260675144,4.039803753778437,0.4390197428010823,-0.0017693874689823,0.0035948795923234,1.3398827023659358e-05,39.41880416870117,4.407433702637385,0.0,4.840694208782645,421.0,248.9654843462044,213.0,29.65365822038201,0.2541255576937806,88.90418734515107,0.536346435546875,48.480987548828125,39.94636535644531,11.036300659179688,2019.0,10.0,e59fa47f-0f47-49a9-a2c5-092cfaf68ed5,True,/incidents/2019/10/31/46-fire/
1444,Riverside,2019-07-11T16:27:17Z,2019-07-11T08:26:00Z,Off of Girard Street and Quiet Hills Drive ,33.69055556,-116.953889,Gibbel Fire ,20.0,False,31.36497093208157,857148.0,0.25,100.8,72.8,33.75,-117.0,Summer,2019,92967.60498,93183.23888,93060.04754,280.4756586,284.3428757,282.6991111,292.7631589,304.9719401,298.2974425,-0.90829435,3.468351462,1.210643966,-0.418492823,1.647591492,0.610045084,-8.71e-07,0.0,-3.63e-08,92272.02862775244,93205.74435875818,92792.56622562064,267.97628057714826,291.8506226754336,283.815521660991,284.8279060392991,310.3235164535984,297.2704598889481,-2.06872172053904,3.985535144594896,1.2054279132326613,-1.113260740872413,2.712214008898442,0.6693900088550953,-0.0004901316543818,0.0007124594151323,9.012558193671856e-07,91435.13879934535,93953.65903342592,92850.04055024484,237.1423010331396,291.8506226754336,278.04380630271413,269.02904272592446,310.3235164535984,289.6633152007982,-5.914114652260568,5.410463419601321,0.498023140122342,-2.5665646107250324,5.417800611570161,0.453622470158214,-0.002510073449351,0.0019549509997028,-7.509640367136322e-06,36.30553436279297,7.421212853772728,0.0,6.848173591486595,992.0,569.3484945239079,479.0,89.07634535019814,0.171482998717065,99.68745826098572,0.0377655029296875,76.00059509277344,23.649215698242188,0.3124237060546875,2019.0,7.0,6564081d-5ce7-4330-8ad7-2d1d976d778a,True,/incidents/2019/7/11/gibbel-fire/
786,Trinity,2017-08-02T08:30:00Z,2018-01-09T12:17:00Z,"Sandy Bar, Hwy 299, 4 miles east of Burnt Ranch",40.79902,-123.39253,Sandy Fire,32.0,False,0.3686207495800266,8888.0,0.25,92.3,57.3,40.75,-123.5,Summer,2017,90698.88025,90921.26747,90803.77022,277.6352248,291.9825127,285.2583022,290.7149801,310.5439478,300.7251501,-1.565143017,2.607845662,0.137520189,-0.787017889,0.758500291,-0.08698437,0.0,0.0,0.0,90137.0317559474,91344.12395186396,90794.59899113468,271.191718490652,293.0021395358839,282.875567963514,276.0049987604833,310.5439477806178,293.21931298763315,-2.711469978720317,3.471823628363182,0.6916981121604485,-2.4238621442784702,2.93244404624194,-0.4513466100929451,-0.0003594456461466,0.0010342482050114,2.724115163447382e-06,87993.34720961195,92435.21127332794,90811.03361200549,253.99416077834607,293.0021395358839,277.5500355884204,259.0892458493933,310.93818108409334,284.06903604093947,-4.578359544070726,3.471823628363182,0.0706049005006422,-4.20759449078181,5.000372917698371,0.0031789491939145,-0.0019778695690865,0.0032158240516984,-8.670439389956111e-07,55.83011245727539,29.39530439713363,0.9274099469184875,8.085963575368813,1240.0,698.9284219236253,300.0,220.1674998253999,0.6231207754097732,12.27622362925629,0.1689910888671875,1.0005950927734375,11.2548828125,87.57553100585938,2017.0,8.0,5367822f-b489-4da5-b90e-c5b2c8abf318,False,/incidents/2017/8/2/sandy-fire/
1095,San Luis Obispo,2018-10-19T14:10:00Z,2019-01-04T08:52:00Z,Off Lopez Drive east of Arroyo Grande,35.17693,-120.48861,Camino Fire,58.0,False,7.278310250019271,122959.0,0.39,78.0,48.4,35.25,-120.5,Autumn,2018,97375.23418,97657.89338,97510.64275,269.3648441,283.7857188,277.2017504,284.7068127,296.7733089,290.7442159,-2.062442997,2.804580988,0.045205141,-1.622950101,0.144441389,-0.882757336,0.0,0.0,0.0,96101.9759109914,98542.5598372194,97143.01718247648,261.15178117654136,290.45095909344155,280.966602777855,280.43397078805805,304.32058840111,290.5396508606246,-3.988108800979132,7.168698922860861,0.186233866854132,-4.357337741055198,8.268750544289828,-0.5731717800952899,-0.0015212289926805,0.0008034196411559,-6.922464569635712e-06,95767.12552263743,98542.5598372194,97275.62685251092,261.15178117654136,290.8061632239584,280.9879629102263,273.64693331794484,308.1769396827456,289.11191000980983,-5.851528865375362,7.183025323143865,0.5111948827734168,-5.622555265516425,8.268750544289828,-0.5731033561058767,-0.0015212289926805,0.0020517837307638,-3.557028370715568e-06,47.13473129272461,16.633645952466196,0.0,9.344857687889276,558.0,271.29653239063055,102.0,111.69098102599034,0.1989042693493413,94.60751494170286,6.5582275390625,53.90434265136719,34.49859619140625,5.038833618164063,2018.0,10.0,a728d915-1c00-43b6-bd5b-228be34a38fe,True,/incidents/2018/10/19/camino-fire/
343,Ventura,2016-06-30T16:55:00Z,2016-06-30T16:55:00Z,"Near Haddock Campground, 3 miles west of the Pine Mtn Lodge, above Middle Sespe.",34.701,-119.144,Pine Fire,2304.0,False,35.628328635732615,287180.0,0.0,82.1,54.4,34.75,-119.25,Summer,2016,86760.18532,87081.34275,86899.81333,271.8226119,281.2972322,276.4407282,293.6317288,306.6211855,299.9453338,-1.152319106,1.246282689,-0.044706668,-3.222828056,0.684030312,-1.586976246,-9.9e-05,0.0,-4.13e-06,86435.3842901668,87428.52590584134,86938.6168817496,250.52148608847912,287.5097595275848,275.1841516960821,280.47170482318427,308.7595482788207,296.8509559173587,-2.163313124251257,2.488104494346405,0.0189124990673636,-4.125025691942135,3.38491310737939,-0.8172780270299689,-0.0007222492713445,0.0006265809650836,1.4235153211048388e-07,85450.05039159661,87928.74031499398,86948.94322321705,241.2253986173708,287.5097595275848,273.06215996470024,266.09889675394936,308.7595482788207,287.8234953306814,-4.813871108594099,4.724017596722501,-0.1235955956789948,-5.866609735276278,6.314771378312992,-0.7128769234988948,-0.0021548589371391,0.0012202817550057,-2.227409136853246e-06,47.6724853515625,14.38645814449456,0.0,8.050194452885478,2007.0,1741.8487171818756,1488.0,97.16862066515836,0.2279876409792433,99.98512268066406,0.0,35.29510498046875,64.69001770019531,0.0148773193359375,2016.0,6.0,8653f541-d3ca-44b4-9edd-5a4a57349f2f,False,/incidents/2016/6/30/pine-fire/
489,San Luis Obispo,2017-07-06T15:44:00Z,2018-01-09T11:46:00Z,Off Highway 166 near Twitchell Reservoir,35.0179,-120.3223,Alamo Fire,28687.0,True,7.258344682272528,121880.0,0.0,92.4,59.6,35.0,-120.25,Summer,2017,96447.80384,96648.2731,96526.72191,283.352498,290.5969803,287.4543394,290.4755377,300.8356504,295.6343304,-1.316158012,3.419536777,0.528385149,-1.696446769,0.579680006,-0.724643671,0.0,0.000135532,1.11e-05,95666.2410484031,96835.377732402,96306.90664338664,275.2958839566337,293.14158522309447,286.7440924485816,281.5254743137522,309.6744577646703,294.1688400187338,-2.268276670328248,5.179860760705648,0.827297961874833,-3.683267868340262,2.820042724013301,-0.3171264016285178,-3.816941273675819e-05,0.0009240263714401,-3.68201123117003e-07,94154.43558779548,98176.11609704272,96517.3912062333,262.5282368356334,295.1540653809175,281.3187184176381,273.15829570409886,311.3553911751947,289.1449542389163,-4.8074257484082,5.86656140370864,0.0763943703191726,-5.058906777888488,8.040317768882007,-0.4634405124689476,-0.0022315839008073,0.0024977492174315,-8.877210181244875e-06,55.43059921264648,14.66246555717768,0.0,11.19102691858907,637.0,261.1886029084924,154.0,91.2987866050252,0.2713136261584711,75.93908486021445,18.990707397460938,15.321731567382812,46.19598388671875,19.4915771484375,2017.0,7.0,5a43b164-04d0-46ea-992e-ea5aa283305f,True,/incidents/2017/7/6/alamo-fire/
1461,Butte,2019-06-29T22:07:59Z,2019-06-29T18:20:00Z,"Off Craig Access Road, Near Lake Oroville ",39.32889,-121.23431,Mayberry Fire ,12.0,False,12.116441391535565,86209.0,0.12,88.6,59.7,39.25,-121.25,Summer,2019,96890.36249,97076.16355,96984.57148,277.0358767,283.3571808,278.6427999,285.9889684,302.2597621,294.6487007,-1.924653143,1.933120682,-0.018276946,-0.665062556,2.251869532,0.803525398,0.0,0.0,0.0,96023.63981600873,97186.0740304503,96671.27729268548,261.4801678421998,292.7787998943333,282.843946207568,285.98896840473174,312.8446479562077,298.76963908580814,-3.620835536679532,4.148175062239784,0.0465389784644131,-4.03505134591251,5.696558019118156,0.8947317857190304,-6.777860417864559e-05,0.0005626146860998,1.5992339055507706e-06,94721.46227187064,98352.1719276929,96836.592508004,254.5397029514233,292.7787998943333,278.6127359065086,269.63402331202644,312.8446479562077,289.5019432967665,-5.941690278435653,5.238819215858446,-0.468093586956935,-5.594027958495744,8.865525671809745,0.7043618062549145,-0.0035635167420608,0.0026444109913092,3.375221890565322e-05,33.12738800048828,10.222585641930548,0.0,5.666267650585655,712.0,524.8476613075675,230.0,82.23563385947965,0.5956143248314951,20.86209067289313,0.0141143798828125,0.5859375,20.273208618164062,79.12673950195312,2019.0,6.0,42e2b6f0-2d63-4fbf-bbb4-4fc2eda4805d,True,/incidents/2019/6/29/mayberry-fire/
879,Los Angeles,2017-08-03T16:21:00Z,2018-01-09T12:18:00Z,"off Hwy 39 & East Fork Ave, north of Azusa",34.23925,-117.85182,Rincon Fire,10.0,False,197.35162987152663,3542673.0,0.09,90.1,65.5,34.25,-117.75,Summer,2017,90868.34359,91192.83649,91016.11171,287.2045456,295.0413933,291.9243638,295.196663,304.1938893,298.9876817,-0.794783412,1.104972174,0.278341958,-1.207884204,1.888899952,0.328160759,-0.001832948,0.000745834,-0.000154795,90304.35675919002,91280.50837555125,90821.20281054,268.5400193026557,295.0413932656513,285.1607397202952,281.9910565893292,310.38794748568426,297.0227337274052,-2.875302111822553,4.114702910536396,0.8154186256852183,-2.584800401105839,3.521912344065994,0.9084526008149872,-0.002391813788499,0.0021076863952928,5.258167181243652e-07,89015.47310801428,92357.16191079305,90907.77653405732,235.6877309613416,295.0413932656513,277.219572614353,270.5220116501829,310.45566854395,290.08990872800285,-3.901618301256321,4.743141062436161,0.4526161696485843,-4.365978172103983,5.654344247028632,0.2444708536244591,-0.002391813788499,0.0033585000918214,9.022513613121896e-07,63.54756927490234,22.6695363009724,0.0,10.013384469687386,1007.0,629.4179895942557,403.0,124.0223877203546,0.3592987958122702,83.33673053403994,2.6824951171875,9.583663940429688,71.51756286621094,16.216278076171875,2017.0,8.0,9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,False,/incidents/2017/8/3/rincon-fire/
1440,Tuolumne,2019-08-08T16:16:40Z,2019-08-08T17:12:00Z,"10,000 Block Preston Lane, Jamestown",37.949747,-120.420058,Preston Fire,21.0,False,2.2175475859815377,31700.0,0.0,82.6,54.1,38.0,-120.5,Summer,2019,94583.81248,94865.91605,94706.17512,278.4377288,284.2752079,282.4521235,290.5820447,306.4605107,297.9842437,-0.328080664,3.324282884,1.51561726,-1.823211524,0.774880392,-0.783134639,0.0,0.0,0.0,94124.28197530253,95244.84552916088,94758.28683517978,272.40739636458096,293.1611231959214,283.1004700484285,283.3814111041078,310.92735985814755,297.1857300777331,-3.3957283842298587,3.8943667478527786,0.9430330557536304,-3.042091953012789,2.65148254755901,-0.8452669396495803,-0.0001345117800152,0.0002336532344564,1.5813997565990905e-07,93149.74235022812,96231.94635241025,94870.11560405303,260.35688168178166,293.1611231959214,278.434187690618,267.3289563044535,310.92735985814755,288.44061694612634,-6.4791336049092445,5.282715110586132,0.0239797912464606,-5.246036685020796,8.96026675149926,-0.1902065877256839,-0.0024537945569353,0.0022429665079478,3.365917260077721e-05,43.25098037719727,7.991483275423588,0.0,5.6535770000535175,579.0,471.1071726456015,356.0,40.06867041832028,0.3661095114315256,71.48228043143298,0.970458984375,20.2850341796875,50.5035400390625,28.240966796875,2019.0,8.0,3e020c0d-e35b-4e01-96b7-a3c8e40fd281,True,/incidents/2019/8/8/preston-fire/
1031,El Dorado,2018-09-04T15:03:00Z,2019-01-04T09:09:00Z,"Sliger Mine Rd and Hida Way, northwest of Georgetown",38.94388,-120.92611,Sliger Fire,150.0,True,9.929529852298732,91119.0,0.02,80.8,52.7,39.0,-121.0,Autumn,2018,94933.10002,95202.32386,95067.94878,280.9585417,288.99297,284.4977189,288.5068498,306.372538,296.9037799,-2.584615587,2.794206699,0.124659027,-0.675519172,1.562030471,0.042588611,0.0,0.0,0.0,93920.79768685244,96891.56139464086,95478.0865151688,252.0197307977901,289.17780010237414,276.1540041870658,272.58869515060826,307.9939184475965,289.84449795762595,-7.036173964638924,3.997130308485517,-0.5783540554366129,-3.7199858953214497,5.923888637427527,0.0448189898919165,-0.0018593753206224,0.0019321011185033,7.712472173306462e-06,93920.79768685244,96904.99674972914,95562.94747101852,252.0197307977901,291.6022748071805,278.2799811016923,269.3928628137736,312.3136888823341,289.2731060001674,-7.036173964638924,4.85424425645144,-0.3667328366885294,-5.653978193724694,7.757683296827047,0.369226796130848,-0.0018711145242174,0.0030994360711022,2.655313327679733e-05,57.43775177001953,20.6083922283532,0.0,10.918599256286235,754.0,480.0763623585436,198.0,154.6188113838359,0.5424139883003983,28.69311779243748,0.1346588134765625,1.91192626953125,26.7425537109375,71.21086120605469,2018.0,9.0,94e0a869-04f6-4265-9c1f-c53fbdde98ad,True,/incidents/2018/9/4/sliger-fire/
697,Santa Clara,2017-07-10T15:54:00Z,2018-01-09T11:52:00Z,"San Felipe Road and Metcalf Road, 8 miles northeast of Morgan Hill",37.25014,-121.68562,Felipe Fire,70.0,False,137.6541283750089,671004.0,0.0,86.4,59.1,37.25,-121.75,Summer,2017,96069.85248,96259.63004,96147.92411,278.3112575,287.142074,283.1362177,287.9976726,304.1672846,295.4462836,-0.442220646,2.843883446,1.142236929,-0.189885865,0.945622947,0.406554295,0.0,0.0,0.0,95480.74016621396,96805.44099060778,96237.88348160572,271.6178645107676,291.4258454876555,284.26375079017123,281.9958938077767,308.9077586407333,293.5770639589064,-1.281798081648824,5.383530494562228,1.3288753219838432,-3.00311214008174,2.756178336383393,0.1432024931346728,-0.0006270397643172,0.0010524143961001,1.6722968408701653e-07,93632.14636042148,98177.7198510674,96441.18457415994,256.5309567200809,292.9720192674464,280.2430542527306,271.0335475010116,313.8332563249533,288.1860404264223,-5.931344059690108,5.383530494562228,0.6820323741399456,-7.421889120195095,7.003160113772296,-0.1216059402525507,-0.0027379919917158,0.002480603598876,-1.5429938264341266e-05,40.0209846496582,11.713221743593506,0.0,6.354627244429823,631.0,364.79245534926594,234.0,68.27315724540823,0.3753823972215839,71.22945219857182,0.0507354736328125,27.00233459472656,44.19097900390625,28.75595092773437,2017.0,7.0,9a1a4247-479d-46ff-99cc-4251c5e333fa,True,/incidents/2017/7/10/felipe-fire/
389,Riverside,2016-06-04T11:40:00Z,2016-06-07T18:15:00Z,Off I-15 south of Temecula Parkway,33.476894,-117.140883,Temecula Fire,139.0,True,30.25457644798941,832169.0,0.0,99.7,70.5,33.5,-117.25,Summer,2016,96815.48392,97087.71299,96932.51293,282.6099124,288.2146027,285.2038833,291.6338333,306.4619057,298.3742747,-1.700601129,2.68882431,0.580892099,-0.569910199,2.023051487,0.870917507,0.0,0.0,0.0,96342.85678112556,97429.17048757878,96824.6912301491,271.9227141053357,294.1732627248479,287.63478443491965,286.1643903228577,313.6370221515305,297.06079452556844,-2.093061188835235,4.848146956292164,1.2397585290843405,-2.200718076848344,3.661853520827606,0.8485953153469245,-7.300513468066171e-05,8.638012118704266e-05,6.89041990534698e-08,95888.44764565182,98159.45229407324,97012.2345424937,257.8413293869439,294.1732627248479,282.17073088994323,275.423663594679,313.6370221515305,291.5144536381348,-4.105541443985938,8.121464578646208,0.6226355446790216,-5.139712526369928,8.688464777703167,0.5147256328601959,-0.0016889635738335,0.0018033940139436,4.098052148487158e-07,43.75154495239258,9.23275824280102,0.0,8.09274666730571,675.0,371.5286407678051,267.0,79.21352187621238,0.3009603462967218,89.13351782716352,0.476837158203125,30.661392211914062,58.04710388183594,10.814666748046877,2016.0,6.0,403e6185-c0e1-4b8f-a290-b50553a47b67,True,/incidents/2016/6/4/temecula-fire/
493,Lassen,2017-08-30T08:30:00Z,2018-01-09T12:48:00Z,23 miles east-southeast of Madeline,40.69573,-119.93499,R-4 Fire,18618.0,False,0.6085578758832444,12762.0,0.79,86.6,53.6,40.75,-120.0,Summer,2017,84039.02437,84325.02717,84180.0879,266.5755085,279.6376649,273.9240638,293.6463344,307.1083134,299.7026831,-1.20162491,3.999173868,0.916822505,-1.22704352,4.856039402,1.676151711,-2.14e-05,2.29e-05,-2.38e-07,83146.80254699923,84719.01607587017,84081.83084986382,254.69362034539432,287.7623283932593,275.0667938915907,277.24453598766854,310.53306403911085,296.68247111915827,-4.727750546899513,8.052151775093796,1.4204641402262717,-5.212181308200268,5.903415358785274,0.1416932341914986,-0.0014000214008632,0.001209378451686,-1.933726109304744e-06,81247.42319709154,85730.45028077457,83977.57318974019,248.88598636444823,287.7623283932593,271.57997960083185,254.97156364591453,310.53306403911085,283.6397745943576,-6.394456168459348,9.067512624320118,0.8885108634949159,-8.659580952462719,9.281202820531126,0.0936087349413021,-0.0014000214008632,0.0015139172955536,-6.635445719909029e-06,28.77164459228516,6.1493735403866605,0.0,4.544427221828845,1851.0,1750.529730307764,1627.0,36.63263688557768,0.1205285764208026,99.9980926513672,0.0,99.3450164794922,0.653076171875,0.0019073486328125,2017.0,8.0,49757269-445f-4525-8698-858d8e0a5398,False,/incidents/2017/8/30/r-4-fire/
775,Sacramento,2017-06-27T07:39:00Z,2018-01-09T11:09:00Z,"off Hwy 16 & Latrobe Rd, east of White Rock (Sacramento County)",38.45822,-120.92162,Latrobe Fire,35.0,False,142.8155902420787,569623.0,0.19,91.4,59.8,38.5,-121.0,Summer,2017,98838.46651,99118.05429,98993.31787,282.2949419,287.2045456,285.2497495,289.4210241,303.5674695,295.7713346,-0.075714719,2.862308337,1.397882283,1.172980167,2.745960034,1.712421361,0.0,0.0,0.0,97917.37711439274,99508.30110688508,98754.09243861488,271.6736427856518,293.921365505976,285.46552504730784,283.3237102716297,314.70274634090083,298.460478609402,-2.405218422921303,4.71575271191755,1.1043842171080012,-4.523723209549855,3.599826896974481,0.7050691116890396,-0.0017443625735204,0.0020046085694529,-1.0450699715885924e-06,96509.81566538996,101077.30712770663,99077.47199430816,263.5857929274384,293.921365505976,281.1831927460838,271.6732696407003,315.0594912014078,290.2514341369183,-7.5372973400995695,5.783898382143378,0.289397005794256,-7.285219330667092,10.014365990522473,0.6187680731768092,-0.0020738033871949,0.0041098455906663,3.0565261937173025e-05,20.57400321960449,3.529788443276988,0.0,2.317327056867579,269.0,201.3576727290096,163.0,20.126995529692284,0.2364203658758425,96.51543875538226,0.597381591796875,53.55491638183594,42.38395690917969,3.4637451171875,2017.0,6.0,4f0ff7c1-7c96-4f68-87e8-be4466945c2b,True,/incidents/2017/6/27/latrobe-fire/
1118,Shasta,2018-10-14T11:33:00Z,2019-01-04T08:53:00Z,"Lake Blvd & Masonic Ave, Redding",40.60866,-122.38366,Masonic Fire,38.0,False,4.338396155796489,79192.0,1.19,71.9,44.3,40.5,-122.5,Autumn,2018,96362.4151,96810.94926,96549.30434,269.0416497,275.9980747,273.4111854,282.428433,300.4384264,292.4935255,-2.10048206,1.754307643,0.274551049,-3.930460226,-1.584412548,-3.047678512,0.0,0.0,0.0,94915.53070781133,98337.92904433644,96842.7773136758,247.50326897546336,289.5650139074433,275.7728850989211,275.67424546113506,310.4330283698723,290.6210527222026,-3.7391258443365816,3.4023376898394253,0.5007546308289575,-5.307140212557956,4.630805497385382,-0.8275456938492662,-0.0046226693180551,0.0035042954341081,2.896257547343764e-05,94915.53070781133,98384.9527871454,96891.9507226334,247.50326897546336,292.01633543606783,277.5105351710193,271.0799431736738,316.7367020651045,290.4041960101548,-3.7391258443365816,5.192643711412049,0.4317832918487124,-5.307140212557956,5.571714687319763,-0.3368956995391923,-0.0046226693180551,0.0047386297438099,3.791554229816711e-05,29.588279724121097,4.820001506952598,0.0,3.6208625938670127,233.0,197.6664982202188,140.0,23.879098147353016,0.2714397654813879,87.66620325811856,3.687667846679688,34.497833251953125,49.93553161621094,11.87896728515625,2018.0,10.0,83c539f5-64c1-4156-86e5-ac6cf4c947d5,False,/incidents/2018/10/14/masonic-fire/
1297,Lassen,2019-07-05T16:37:04Z,2019-07-06T07:49:00Z,"Snowstorm Rd, south of Ravendale",40.679318,-120.392768,Snowstorm Fire,263.0,False,0.6041293522546106,12784.0,0.04,83.0,49.2,40.75,-120.5,Summer,2019,83348.34409,83668.65464,83487.93477,269.5529413,277.3911329,273.8442102,285.999203,299.7716088,293.3249266,-1.409720532,2.022600775,0.690060227,-1.930706211,0.6297322,-0.589249449,0.0,0.0,0.0,82871.01856030549,84187.85083564768,83504.63704576727,262.2730093791215,287.52664763623346,276.1009377930109,274.85709818414404,306.27287576244163,293.58459181203034,-6.588310573847336,7.057122239770674,1.3233818182008217,-5.499286878806229,7.717701052494471,0.0393563828920391,-0.0011271459908268,0.0008835611871205,-2.8147179599867027e-06,80627.27453630231,84608.65097450902,83287.66168582294,249.198454702688,287.52664763623346,271.9409512251435,256.04811530044606,306.27287576244163,281.87157152159733,-6.588310573847336,8.054346925122722,0.4523096207758607,-7.206448257057676,8.536968465963415,0.1890026673941469,-0.0022382620804084,0.0013188078535428,-1.816153281728093e-05,28.35718536376953,6.336205882820516,0.0,4.176438256513466,1744.0,1626.2901739419517,1536.0,44.4163313306471,0.2211294136795343,99.21232197102688,0.04119873046875,41.36886596679688,57.802581787109375,0.787353515625,2019.0,7.0,0f965f2f-3977-4ba5-bf7c-29feef27ee82,False,/incidents/2019/7/5/snowstorm-fire/
